product_id,product_name,category,sub_category,brand,price,cost,color,size_
26878,Quidem Bedding,Home & Kitchen,Bedding,Globex,11167.11,8633.48,Black,M
26879,Ipsa Comics,Books,Comics,Stark,251.3,172.98,Red,
26880,Officiis Cookware,Home & Kitchen,Cookware,Umbrella,10262.17,8669.48,Red,
26881,Deserunt Appliance,Home & Kitchen,Appliance,Hooli,4553.56,1946.38,Red,L
26882,Labore Supplements,Health,Supplements,Stark,4717.45,3985.86,Orange,XL
26883,Facilis Gym Equipment,Sports,Gym Equipment,Umbrella,9346.41,4828.56,Black,XL
26884,Illum Tablet,Electronics,Tablet,Stark,21480.3,18691.44,Gray,XL
26885,Quas Outdoor,Sports,Outdoor,Acme,17991.64,9244.35,Blue,
26886,Perspiciatis Puzzle,Toys,Puzzle,Wayne,680.5,284.62,Red,XS
26887,Veniam Tablet,Electronics,Tablet,Acme,17008.74,7792.77,Orange,S
26888,Ipsam Tablet,Electronics,Tablet,Wayne,46415.26,36002.47,Black,One Size
26889,Fugiat Tool,Automotive,Tool,Initech,1381.72,660.45,Red,M
26890,Hic Outdoor,Sports,Outdoor,Initech,17198.23,10442.85,Orange,XS
26891,Temporibus Outdoor,Sports,Outdoor,Umbrella,790.54,482.97,Gray,One Size
26892,Magni Furniture,Home & Kitchen,Furniture,Umbrella,2743.09,2282.14,Black,XS
26893,Nisi Fiction,Books,Fiction,Hooli,613.63,489.26,Purple,XS
26894,Laboriosam Appliance,Home & Kitchen,Appliance,Soylent,12906.48,7546.98,Yellow,XS
26895,Doloremque Comics,Books,Comics,Globex,1526.71,942.97,Green,
26896,Accusantium Men's Clothing,Fashion,Men's Clothing,Globex,9948.42,6437.32,Purple,One Size
26897,Debitis Tool,Automotive,Tool,Wayne,28499.02,24379.86,Green,XS
26898,Deleniti Supplements,Health,Supplements,Wayne,1995.47,800.45,Orange,L
26899,Repudiandae Apparel,Sports,Apparel,Hooli,13680.82,7550.04,Blue,L
26900,Magnam Fiction,Books,Fiction,Wayne,1258.48,729.05,Blue,One Size
26901,Sit Apparel,Sports,Apparel,Globex,12240.96,7297.76,Black,L
26902,Error Men's Clothing,Fashion,Men's Clothing,Umbrella,8463.31,7556.76,Yellow,M
26903,Vero Board Game,Toys,Board Game,Wayne,151.46,119.57,Yellow,
26904,Saepe Action Figure,Toys,Action Figure,Umbrella,2192.3,1863.32,Purple,XS
26905,Ipsum Part,Automotive,Part,Globex,9477.85,4262.01,White,XL
26906,Beatae Camera,Electronics,Camera,Wayne,39565.1,26021.55,Red,XL
26907,Doloremque Outdoor,Sports,Outdoor,Wayne,8394.92,5677.27,Purple,XS
26908,Repellendus Apparel,Sports,Apparel,Acme,3798.47,2384.5,Blue,XL
26909,Cupiditate Puzzle,Toys,Puzzle,Soylent,1326.39,1058.3,Green,One Size
26910,Temporibus Apparel,Sports,Apparel,Wayne,17182.99,7172.69,White,
26911,Quaerat Board Game,Toys,Board Game,Hooli,605.66,297.86,Red,M
26912,Impedit Furniture,Home & Kitchen,Furniture,Globex,14437.78,8547.0,Orange,S
26913,Dicta Part,Automotive,Part,Globex,3671.34,2937.2,Blue,XS
26914,Deserunt Non‑Fiction,Books,Non‑Fiction,Acme,1738.55,711.43,Blue,M
26915,Ipsam Puzzle,Toys,Puzzle,Stark,871.98,428.95,Gray,
26916,Porro Furniture,Home & Kitchen,Furniture,Hooli,10092.96,8802.72,Blue,M
26917,Repellendus Car Accessory,Automotive,Car Accessory,Wayne,12907.87,9609.66,Green,XS
26918,Quaerat Laptop,Electronics,Laptop,Soylent,33642.43,20068.15,Green,
26919,Voluptas Camera,Electronics,Camera,Hooli,25849.17,13973.55,Yellow,
26920,Est Outdoor,Sports,Outdoor,Initech,17575.4,10667.67,Yellow,XS
26921,Cumque Non‑Fiction,Books,Non‑Fiction,Acme,1203.54,732.98,Blue,XS
26922,Ad Cookware,Home & Kitchen,Cookware,Umbrella,5810.39,4230.79,Green,XS
26923,Aut Tablet,Electronics,Tablet,Wayne,12428.03,6297.3,Purple,
26924,Minima Women's Clothing,Fashion,Women's Clothing,Stark,12941.72,10025.41,Red,One Size
26925,Vel Furniture,Home & Kitchen,Furniture,Soylent,2764.4,1560.62,Red,XL
26926,Repellendus Outdoor,Sports,Outdoor,Wayne,17919.4,8468.56,Blue,L
26927,Magni Shoes,Fashion,Shoes,Initech,1422.62,1105.54,Black,M
26928,Quae Personal Care,Health,Personal Care,Umbrella,1530.38,1268.34,Black,One Size
26929,Corrupti Mobile,Electronics,Mobile,Globex,26674.26,20058.53,Orange,XL
26930,Consequatur Bedding,Home & Kitchen,Bedding,Globex,3340.4,2676.44,Gray,S
26931,Cupiditate Footwear,Sports,Footwear,Hooli,1001.71,406.69,Purple,M
26932,Est Shoes,Fashion,Shoes,Globex,1526.37,774.57,White,S
26933,Hic Outdoor,Sports,Outdoor,Umbrella,10624.35,5388.61,Blue,L
26934,Fuga Mobile,Electronics,Mobile,Initech,38756.21,22715.44,Blue,S
26935,Voluptatum Women's Clothing,Fashion,Women's Clothing,Acme,9792.72,4234.05,Black,M
26936,Fugit Camera,Electronics,Camera,Hooli,6825.08,5517.37,Black,One Size
26937,Corporis Mobile,Electronics,Mobile,Soylent,11588.73,6876.66,White,S
26938,Eligendi Camera,Electronics,Camera,Globex,46029.48,40095.91,White,L
26939,Autem Children,Books,Children,Umbrella,1116.81,510.7,Red,One Size
26940,Assumenda Gym Equipment,Sports,Gym Equipment,Stark,11775.87,8864.4,Blue,L
26941,Voluptatem Supplements,Health,Supplements,Initech,4760.25,3407.09,Green,L
26942,Perspiciatis Car Accessory,Automotive,Car Accessory,Stark,23822.27,17427.48,Green,M
26943,Ullam Appliance,Home & Kitchen,Appliance,Soylent,13778.62,12072.42,Yellow,L
26944,Architecto Footwear,Sports,Footwear,Stark,16252.8,11405.82,Yellow,XL
26945,Voluptatibus Puzzle,Toys,Puzzle,Soylent,1428.15,807.57,Yellow,XL
26946,Impedit Board Game,Toys,Board Game,Globex,899.24,656.39,Gray,One Size
26947,Dolor Laptop,Electronics,Laptop,Initech,13814.82,10689.55,Orange,XL
26948,Deserunt Fiction,Books,Fiction,Wayne,724.21,453.01,Purple,S
26949,Ullam Non‑Fiction,Books,Non‑Fiction,Wayne,991.8,464.91,Black,S
26950,Possimus Apparel,Sports,Apparel,Umbrella,14360.58,8370.5,Orange,L
26951,Rem Furniture,Home & Kitchen,Furniture,Hooli,13789.03,9427.55,Yellow,One Size
26952,Ipsam Cookware,Home & Kitchen,Cookware,Initech,5159.57,4290.69,Blue,
26953,Nisi Camera,Electronics,Camera,Acme,31630.38,23395.15,Black,XL
26954,Dicta Outdoor,Sports,Outdoor,Stark,11567.72,6146.77,Green,XS
26955,Commodi Non‑Fiction,Books,Non‑Fiction,Hooli,1421.5,587.64,Gray,XS
26956,Aliquid Bedding,Home & Kitchen,Bedding,Umbrella,8757.76,7623.85,Green,
26957,Impedit Apparel,Sports,Apparel,Umbrella,9852.27,6661.6,Yellow,XS
26958,Rerum Laptop,Electronics,Laptop,Globex,24426.2,15180.25,Blue,XS
26959,Quae Women's Clothing,Fashion,Women's Clothing,Hooli,1232.04,493.99,Black,L
26960,Consequuntur Men's Clothing,Fashion,Men's Clothing,Stark,9747.42,4289.82,Orange,XL
26961,Eius Gym Equipment,Sports,Gym Equipment,Initech,5975.62,2551.2,Black,M
26962,Quod Apparel,Sports,Apparel,Umbrella,3475.02,2629.64,Purple,XL
26963,Laborum Part,Automotive,Part,Wayne,3798.03,3311.08,Yellow,M
26964,Occaecati Plush,Toys,Plush,Stark,2781.56,1524.51,Gray,XS
26965,Dolore Cookware,Home & Kitchen,Cookware,Soylent,8255.24,7299.12,Black,XL
26966,A Part,Automotive,Part,Acme,24499.31,19121.35,Red,XS
26967,Incidunt Tool,Automotive,Tool,Stark,9469.51,6984.89,White,L
26968,Aperiam Apparel,Sports,Apparel,Wayne,7956.01,5534.78,Yellow,L
26969,Quaerat Apparel,Sports,Apparel,Hooli,11294.53,4942.64,Blue,XS
26970,Fuga Men's Clothing,Fashion,Men's Clothing,Soylent,1239.95,742.0,Green,S
26971,Ad Footwear,Sports,Footwear,Umbrella,19967.58,14799.61,Yellow,M
26972,Magnam Tablet,Electronics,Tablet,Umbrella,26844.92,20165.73,Yellow,XS
26973,Consequuntur Tablet,Electronics,Tablet,Soylent,30642.76,26928.92,White,One Size
26974,Laudantium Plush,Toys,Plush,Hooli,1859.04,1052.31,Gray,L
26975,Atque Action Figure,Toys,Action Figure,Stark,310.33,173.78,Red,XS
26976,Cum Children,Books,Children,Hooli,132.24,67.79,Red,XS
26977,Doloribus Laptop,Electronics,Laptop,Acme,18354.24,14853.29,Blue,S
26978,Ea Children,Books,Children,Initech,325.64,160.27,White,
26979,Sint Furniture,Home & Kitchen,Furniture,Hooli,8858.43,5555.47,Green,XL
26980,Dolorum Personal Care,Health,Personal Care,Hooli,703.62,455.58,Gray,
26981,Animi Men's Clothing,Fashion,Men's Clothing,Globex,5101.98,3267.6,Gray,XL
26982,Numquam Camera,Electronics,Camera,Umbrella,41658.09,29027.82,Orange,S
26983,Libero Puzzle,Toys,Puzzle,Hooli,318.83,233.64,Yellow,XL
26984,Ducimus Apparel,Sports,Apparel,Acme,16897.66,14146.31,White,L
26985,Necessitatibus Action Figure,Toys,Action Figure,Globex,929.9,531.0,Black,L
26986,Voluptate Children,Books,Children,Soylent,1357.61,802.6,Blue,S
26987,Eius Outdoor,Sports,Outdoor,Soylent,4973.75,3216.08,Green,M
26988,Commodi Appliance,Home & Kitchen,Appliance,Acme,3364.95,1388.42,Yellow,M
26989,Ipsam Plush,Toys,Plush,Umbrella,1749.55,769.26,Purple,M
26990,Laudantium Car Accessory,Automotive,Car Accessory,Stark,24988.45,12135.92,Yellow,
26991,Deserunt Comics,Books,Comics,Hooli,736.1,359.52,Green,L
26992,Recusandae Tablet,Electronics,Tablet,Initech,42198.12,23171.01,Yellow,XL
26993,Sunt Camera,Electronics,Camera,Acme,9964.36,7290.26,Yellow,M
26994,Ipsam Men's Clothing,Fashion,Men's Clothing,Soylent,1376.78,966.38,Black,XL
26995,Dignissimos Appliance,Home & Kitchen,Appliance,Wayne,6075.58,3977.05,White,
26996,Laudantium Tablet,Electronics,Tablet,Umbrella,33461.74,24775.09,Yellow,XL
26997,Ipsa Part,Automotive,Part,Soylent,26264.42,20534.53,White,S
26998,Alias Comics,Books,Comics,Acme,1890.43,1257.23,Orange,XS
26999,Aliquam Children,Books,Children,Stark,1356.97,745.54,Orange,XS
27000,Ullam Action Figure,Toys,Action Figure,Acme,704.33,322.08,White,L
27001,Impedit Apparel,Sports,Apparel,Umbrella,14452.7,9123.12,Gray,S
27002,Error Action Figure,Toys,Action Figure,Globex,1118.91,627.29,Green,XS
27003,Nihil Medical Device,Health,Medical Device,Wayne,2465.72,1909.98,Green,One Size
27004,Commodi Tablet,Electronics,Tablet,Initech,5274.4,3212.88,Red,XS
27005,Perferendis Supplements,Health,Supplements,Umbrella,661.47,422.37,Yellow,L
27006,Ducimus Tablet,Electronics,Tablet,Acme,38795.69,26093.62,Blue,M
27007,Neque Bedding,Home & Kitchen,Bedding,Umbrella,6386.81,3648.62,Green,One Size
27008,At Medical Device,Health,Medical Device,Hooli,4539.0,2548.97,Orange,XS
27009,Ullam Medical Device,Health,Medical Device,Initech,2491.47,1292.81,White,XS
27010,Numquam Medical Device,Health,Medical Device,Stark,4304.62,2311.1,Orange,XL
27011,Maiores Supplements,Health,Supplements,Acme,3616.63,2111.55,Orange,XL
27012,Quaerat Apparel,Sports,Apparel,Hooli,6252.35,4031.64,Yellow,XS
27013,Sint Plush,Toys,Plush,Wayne,1522.64,1206.43,Gray,M
27014,Unde Accessories,Fashion,Accessories,Globex,11417.93,8407.22,Yellow,XS
27015,Laudantium Children,Books,Children,Stark,694.41,463.45,Gray,XS
27016,Quos Shoes,Fashion,Shoes,Stark,3772.27,1736.14,Black,One Size
27017,Eius Board Game,Toys,Board Game,Soylent,1997.49,1167.5,Red,L
27018,Magni Supplements,Health,Supplements,Globex,2038.62,1301.23,White,
27019,Hic Action Figure,Toys,Action Figure,Initech,2306.81,1174.02,Red,One Size
27020,Provident Appliance,Home & Kitchen,Appliance,Globex,14919.72,8580.76,Orange,XL
27021,Ipsa Camera,Electronics,Camera,Stark,22045.96,13742.79,Blue,M
27022,In Laptop,Electronics,Laptop,Hooli,38231.76,17538.54,Blue,L
27023,Placeat Personal Care,Health,Personal Care,Umbrella,4483.14,3211.98,Yellow,M
27024,Alias Comics,Books,Comics,Initech,749.37,364.55,Black,L
27025,Nam Part,Automotive,Part,Hooli,10699.59,5434.86,Yellow,L
27026,Error Tool,Automotive,Tool,Umbrella,2039.81,1763.41,Yellow,XS
27027,Itaque Supplements,Health,Supplements,Initech,147.04,60.73,White,One Size
27028,Aliquam Part,Automotive,Part,Umbrella,13545.02,7666.85,Green,L
27029,Hic Shoes,Fashion,Shoes,Globex,13674.06,9403.33,Blue,One Size
27030,Ipsum Accessories,Fashion,Accessories,Hooli,4163.25,3056.9,Yellow,XL
27031,Eum Shoes,Fashion,Shoes,Globex,10633.81,5022.72,Orange,
27032,Labore Medical Device,Health,Medical Device,Initech,2179.75,1844.21,White,One Size
27033,Non Mobile,Electronics,Mobile,Globex,5268.62,4252.37,Blue,L
27034,Vel Women's Clothing,Fashion,Women's Clothing,Wayne,3843.34,3018.12,Blue,S
27035,Sunt Gym Equipment,Sports,Gym Equipment,Soylent,15826.41,14174.33,Green,
27036,Ipsam Tool,Automotive,Tool,Initech,22104.72,18705.14,Purple,XL
27037,Quia Tablet,Electronics,Tablet,Globex,49540.62,31378.22,Black,One Size
27038,Excepturi Outdoor,Sports,Outdoor,Stark,9536.04,8252.88,Green,
27039,Sequi Medical Device,Health,Medical Device,Globex,1103.48,753.83,Gray,XS
27040,Voluptates Tablet,Electronics,Tablet,Acme,17075.87,10988.06,Purple,
27041,Quibusdam Personal Care,Health,Personal Care,Soylent,1478.23,935.13,Orange,S
27042,Quia Medical Device,Health,Medical Device,Soylent,2363.94,954.22,Black,One Size
27043,Earum Tablet,Electronics,Tablet,Umbrella,33882.55,22033.59,Orange,XS
27044,Omnis Women's Clothing,Fashion,Women's Clothing,Initech,2733.69,1128.98,Black,
27045,Odio Gym Equipment,Sports,Gym Equipment,Soylent,7508.17,6258.51,Green,S
27046,Necessitatibus Children,Books,Children,Umbrella,836.97,518.33,Yellow,S
27047,Libero Bedding,Home & Kitchen,Bedding,Wayne,9371.08,3754.88,Purple,XS
27048,Nulla Personal Care,Health,Personal Care,Umbrella,707.39,372.92,Yellow,One Size
27049,Assumenda Men's Clothing,Fashion,Men's Clothing,Stark,8951.43,6364.02,Purple,One Size
27050,Soluta Tool,Automotive,Tool,Globex,23532.81,19764.64,Red,XS
27051,Deleniti Children,Books,Children,Initech,363.75,220.74,Purple,XL
27052,Rerum Board Game,Toys,Board Game,Wayne,863.46,686.94,Black,M
27053,Maiores Women's Clothing,Fashion,Women's Clothing,Wayne,1593.65,958.61,Orange,One Size
27054,Accusamus Outdoor,Sports,Outdoor,Acme,6075.91,4173.93,White,XS
27055,Doloribus Car Accessory,Automotive,Car Accessory,Hooli,5938.89,4768.32,Black,S
27056,Minus Men's Clothing,Fashion,Men's Clothing,Hooli,13353.58,7022.86,Orange,M
27057,Ipsa Action Figure,Toys,Action Figure,Soylent,819.0,410.73,Yellow,XL
27058,Eum Board Game,Toys,Board Game,Hooli,2363.12,1220.94,Blue,M
27059,Eligendi Personal Care,Health,Personal Care,Hooli,4994.04,3620.81,White,One Size
27060,Tenetur Laptop,Electronics,Laptop,Globex,13302.9,9329.27,Green,L
27061,Eum Car Accessory,Automotive,Car Accessory,Initech,6843.2,4002.83,Black,One Size
27062,Deserunt Accessories,Fashion,Accessories,Acme,3666.15,1466.7,Red,XL
27063,Quas Men's Clothing,Fashion,Men's Clothing,Initech,9999.64,6562.99,Green,XL
27064,Pariatur Gym Equipment,Sports,Gym Equipment,Stark,1708.56,922.7,Orange,One Size
27065,Molestias Medical Device,Health,Medical Device,Soylent,4907.22,2774.65,Red,M
27066,Perferendis Outdoor,Sports,Outdoor,Umbrella,5665.74,3794.63,Purple,XL
27067,Non Footwear,Sports,Footwear,Acme,15635.76,13833.94,Red,
27068,Unde Women's Clothing,Fashion,Women's Clothing,Soylent,14011.79,9280.56,Blue,L
27069,Dolorem Medical Device,Health,Medical Device,Stark,125.74,76.86,Orange,M
27070,Deleniti Comics,Books,Comics,Stark,1811.82,793.28,Orange,M
27071,Repellat Puzzle,Toys,Puzzle,Initech,1584.88,1385.63,Red,M
27072,Numquam Action Figure,Toys,Action Figure,Umbrella,2882.74,1828.41,Orange,XL
27073,Ea Car Accessory,Automotive,Car Accessory,Wayne,13990.75,7205.97,Gray,S
27074,Enim Car Accessory,Automotive,Car Accessory,Umbrella,16353.51,11696.67,Black,M
27075,Reiciendis Cookware,Home & Kitchen,Cookware,Hooli,2211.94,1361.0,Yellow,XL
27076,Deleniti Laptop,Electronics,Laptop,Initech,47061.03,36040.24,Red,L
27077,Mollitia Apparel,Sports,Apparel,Acme,9842.36,7702.08,Yellow,XS
27078,Accusamus Part,Automotive,Part,Wayne,9758.85,4450.65,Orange,S
27079,Vitae Fiction,Books,Fiction,Soylent,323.45,289.04,Blue,
27080,Ea Personal Care,Health,Personal Care,Initech,4866.2,2668.2,White,M
27081,Ipsum Mobile,Electronics,Mobile,Umbrella,10236.79,8658.63,Orange,XL
27082,Quis Personal Care,Health,Personal Care,Acme,1394.3,944.71,Orange,M
27083,Voluptatum Action Figure,Toys,Action Figure,Stark,295.58,126.06,Purple,One Size
27084,Autem Puzzle,Toys,Puzzle,Umbrella,410.28,313.51,Blue,L
27085,Beatae Shoes,Fashion,Shoes,Wayne,11579.17,7628.97,Yellow,S
27086,Officiis Shoes,Fashion,Shoes,Soylent,14666.66,10839.39,Gray,L
27087,Recusandae Tablet,Electronics,Tablet,Stark,9649.61,6832.44,Purple,One Size
27088,Deleniti Board Game,Toys,Board Game,Globex,2822.58,1952.78,Purple,M
27089,Consectetur Mobile,Electronics,Mobile,Wayne,48078.84,21262.21,Red,L
27090,Veniam Mobile,Electronics,Mobile,Stark,33582.95,26860.66,Orange,XL
27091,Aspernatur Tablet,Electronics,Tablet,Umbrella,8655.99,6131.13,Yellow,M
27092,Dolorem Gym Equipment,Sports,Gym Equipment,Soylent,3034.54,1693.86,Red,XS
27093,Facere Cookware,Home & Kitchen,Cookware,Soylent,3860.89,1949.04,Orange,S
27094,Minima Shoes,Fashion,Shoes,Soylent,8611.44,5017.22,White,L
27095,Voluptate Comics,Books,Comics,Globex,175.45,82.87,Red,XL
27096,Et Fiction,Books,Fiction,Initech,818.24,408.55,Purple,L
27097,Assumenda Apparel,Sports,Apparel,Umbrella,17767.46,13127.18,Black,M
27098,Fugiat Footwear,Sports,Footwear,Soylent,15862.06,6691.26,Red,One Size
27099,At Gym Equipment,Sports,Gym Equipment,Globex,8841.49,7051.11,Gray,M
27100,Eius Outdoor,Sports,Outdoor,Initech,9823.03,8244.8,Red,L
27101,Sed Plush,Toys,Plush,Globex,2735.6,1709.06,Purple,One Size
27102,Maxime Tablet,Electronics,Tablet,Soylent,36714.64,14927.37,Black,XL
27103,Dolores Plush,Toys,Plush,Hooli,1940.17,1341.57,Red,
27104,Porro Bedding,Home & Kitchen,Bedding,Globex,1631.11,1107.89,Green,L
27105,Et Supplements,Health,Supplements,Soylent,959.72,706.62,Blue,L
27106,Blanditiis Mobile,Electronics,Mobile,Hooli,40112.9,17031.54,Yellow,
27107,Numquam Car Accessory,Automotive,Car Accessory,Globex,28191.02,24882.02,Yellow,XL
27108,Officiis Non‑Fiction,Books,Non‑Fiction,Wayne,1735.09,1337.46,Yellow,One Size
27109,Accusamus Car Accessory,Automotive,Car Accessory,Globex,19958.07,13131.79,Orange,S
27110,Tempore Accessories,Fashion,Accessories,Acme,7275.82,4746.04,White,XL
27111,Perferendis Tool,Automotive,Tool,Stark,19109.81,7652.08,Yellow,
27112,Eaque Comics,Books,Comics,Stark,575.88,232.41,Purple,
27113,Asperiores Bedding,Home & Kitchen,Bedding,Soylent,3435.26,1638.75,Green,L
27114,Perspiciatis Tool,Automotive,Tool,Umbrella,8507.28,6394.69,White,One Size
27115,Dolorum Supplements,Health,Supplements,Wayne,3810.77,2073.64,White,XL
27116,Laudantium Tablet,Electronics,Tablet,Umbrella,27414.7,19282.07,White,XS
27117,Quae Board Game,Toys,Board Game,Hooli,1110.13,576.46,Red,M
27118,Reiciendis Apparel,Sports,Apparel,Acme,3090.53,1391.3,Yellow,XS
27119,Alias Women's Clothing,Fashion,Women's Clothing,Hooli,6574.51,4261.83,Gray,M
27120,Nostrum Medical Device,Health,Medical Device,Acme,3767.31,1739.61,Red,One Size
27121,Iste Tool,Automotive,Tool,Wayne,8241.87,6270.97,Red,M
27122,Error Appliance,Home & Kitchen,Appliance,Hooli,4724.62,3827.76,Green,
27123,Dolorum Women's Clothing,Fashion,Women's Clothing,Stark,3708.42,2980.88,White,One Size
27124,Accusantium Bedding,Home & Kitchen,Bedding,Acme,8050.86,4810.06,Green,One Size
27125,Veniam Puzzle,Toys,Puzzle,Soylent,1689.79,832.22,Purple,One Size
27126,Cum Puzzle,Toys,Puzzle,Stark,2667.65,1091.45,Gray,XS
27127,Vel Car Accessory,Automotive,Car Accessory,Soylent,20973.87,8896.79,Black,S
27128,Sapiente Personal Care,Health,Personal Care,Wayne,2828.82,1491.69,Orange,One Size
27129,Fugiat Supplements,Health,Supplements,Acme,3995.94,3176.67,Black,One Size
27130,Facilis Fiction,Books,Fiction,Acme,520.56,291.16,Red,L
27131,Cupiditate Furniture,Home & Kitchen,Furniture,Hooli,9800.67,5559.5,Purple,M
27132,Atque Personal Care,Health,Personal Care,Hooli,3859.18,2391.45,Blue,
27133,Aspernatur Tablet,Electronics,Tablet,Acme,21406.75,17350.57,Red,S
27134,Natus Appliance,Home & Kitchen,Appliance,Wayne,4766.95,3026.0,Blue,L
27135,Quod Laptop,Electronics,Laptop,Acme,12588.75,10373.36,Black,
27136,Error Plush,Toys,Plush,Soylent,2893.23,2042.7,Purple,One Size
27137,Est Board Game,Toys,Board Game,Globex,1454.23,1161.27,Orange,S
27138,Necessitatibus Women's Clothing,Fashion,Women's Clothing,Soylent,11316.11,4795.18,Gray,M
27139,Alias Footwear,Sports,Footwear,Wayne,13177.52,6833.34,Red,M
27140,Est Tool,Automotive,Tool,Umbrella,8647.58,5580.21,Purple,One Size
27141,Quaerat Part,Automotive,Part,Globex,16220.94,9528.13,Blue,XL
27142,Veniam Furniture,Home & Kitchen,Furniture,Wayne,3154.64,2356.43,Orange,One Size
27143,Possimus Cookware,Home & Kitchen,Cookware,Umbrella,4130.39,3708.36,White,S
27144,Molestiae Tablet,Electronics,Tablet,Soylent,27319.4,18234.22,Green,L
27145,Ipsum Footwear,Sports,Footwear,Hooli,17540.09,10939.5,Yellow,XS
27146,Accusamus Camera,Electronics,Camera,Initech,46646.24,32017.68,Orange,M
27147,Ducimus Cookware,Home & Kitchen,Cookware,Stark,3324.7,2706.36,Orange,L
27148,Neque Shoes,Fashion,Shoes,Globex,9199.21,6280.2,Gray,L
27149,Et Non‑Fiction,Books,Non‑Fiction,Wayne,262.52,171.61,Blue,
27150,Culpa Personal Care,Health,Personal Care,Hooli,741.62,443.21,Orange,L
27151,Pariatur Tool,Automotive,Tool,Initech,20300.64,15748.57,Purple,XL
27152,Repellat Tool,Automotive,Tool,Stark,25324.53,22485.56,White,XL
27153,Necessitatibus Action Figure,Toys,Action Figure,Wayne,2028.76,868.45,Black,M
27154,Vitae Action Figure,Toys,Action Figure,Umbrella,2469.38,1242.6,Green,XS
27155,Natus Action Figure,Toys,Action Figure,Acme,1300.23,1053.07,Purple,L
27156,Reiciendis Plush,Toys,Plush,Soylent,1546.72,956.64,Orange,XS
27157,Corporis Apparel,Sports,Apparel,Hooli,7942.83,5155.16,Black,One Size
27158,Numquam Camera,Electronics,Camera,Stark,11226.44,7254.35,Purple,M
27159,Officiis Gym Equipment,Sports,Gym Equipment,Initech,4042.09,2840.83,Black,One Size
27160,Adipisci Appliance,Home & Kitchen,Appliance,Umbrella,10865.99,7850.65,Blue,M
27161,Sequi Bedding,Home & Kitchen,Bedding,Initech,10112.09,7111.04,Yellow,One Size
27162,Recusandae Furniture,Home & Kitchen,Furniture,Wayne,9172.44,8113.97,Gray,
27163,Voluptates Footwear,Sports,Footwear,Acme,8409.45,5956.15,Purple,XS
27164,Omnis Board Game,Toys,Board Game,Acme,2528.58,1974.32,Yellow,L
27165,Aliquid Tablet,Electronics,Tablet,Globex,9080.7,7932.64,White,XL
27166,Quas Board Game,Toys,Board Game,Soylent,1316.71,648.14,Purple,XS
27167,Corrupti Comics,Books,Comics,Stark,1569.27,1233.6,Yellow,
27168,Ipsa Bedding,Home & Kitchen,Bedding,Wayne,10190.69,7047.62,Red,XL
27169,Veritatis Footwear,Sports,Footwear,Hooli,5166.01,2519.5,Orange,XL
27170,Earum Personal Care,Health,Personal Care,Acme,3522.38,2084.71,Blue,L
27171,Modi Car Accessory,Automotive,Car Accessory,Globex,11007.49,4638.63,Purple,S
27172,Ipsam Puzzle,Toys,Puzzle,Globex,2569.86,1076.43,Red,M
27173,Expedita Accessories,Fashion,Accessories,Globex,11524.47,6926.78,Blue,XL
27174,Enim Non‑Fiction,Books,Non‑Fiction,Umbrella,161.8,80.11,Black,XL
27175,Quibusdam Furniture,Home & Kitchen,Furniture,Wayne,10636.77,6295.22,Black,L
27176,Quam Laptop,Electronics,Laptop,Initech,39221.74,30636.5,Purple,M
27177,Saepe Apparel,Sports,Apparel,Stark,8008.19,5239.32,Red,One Size
27178,Asperiores Laptop,Electronics,Laptop,Globex,19752.2,17559.98,Blue,XL
27179,Delectus Action Figure,Toys,Action Figure,Umbrella,2928.11,1601.34,Red,One Size
27180,Assumenda Comics,Books,Comics,Wayne,808.45,524.66,Yellow,L
27181,Magni Puzzle,Toys,Puzzle,Stark,1200.07,617.34,Gray,S
27182,Ipsa Part,Automotive,Part,Hooli,9391.88,4753.15,Orange,XS
27183,Rem Cookware,Home & Kitchen,Cookware,Wayne,1730.8,925.65,Purple,XL
27184,Debitis Outdoor,Sports,Outdoor,Soylent,2456.61,1726.82,Blue,L
27185,Vitae Supplements,Health,Supplements,Globex,4826.85,4204.26,Orange,
27186,Blanditiis Appliance,Home & Kitchen,Appliance,Soylent,12766.29,8117.95,White,XL
27187,Nobis Part,Automotive,Part,Initech,3482.22,1963.01,Black,
27188,Fugiat Laptop,Electronics,Laptop,Initech,48144.41,38627.93,Orange,M
27189,Non Board Game,Toys,Board Game,Wayne,295.44,146.76,Yellow,XS
27190,Dolorum Apparel,Sports,Apparel,Acme,19569.2,11381.86,White,M
27191,Facilis Mobile,Electronics,Mobile,Wayne,26392.88,19475.7,Black,M
27192,Dignissimos Mobile,Electronics,Mobile,Soylent,36109.12,27092.26,Blue,L
27193,Nostrum Men's Clothing,Fashion,Men's Clothing,Stark,437.7,336.17,Purple,M
27194,Nobis Appliance,Home & Kitchen,Appliance,Soylent,826.6,598.5,White,M
27195,Quaerat Part,Automotive,Part,Acme,11001.87,8951.08,Purple,L
27196,Incidunt Puzzle,Toys,Puzzle,Wayne,167.7,111.47,Yellow,
27197,Asperiores Camera,Electronics,Camera,Hooli,21616.29,14707.99,Gray,XS
27198,Quas Gym Equipment,Sports,Gym Equipment,Wayne,4226.08,2639.23,Black,
27199,Sed Laptop,Electronics,Laptop,Globex,5869.73,2630.36,Purple,L
27200,Esse Medical Device,Health,Medical Device,Acme,4743.98,3691.01,Purple,L
27201,Placeat Board Game,Toys,Board Game,Initech,516.11,298.14,Green,XS
