store_id,store_name,city,state,region,store_type
2696,Sandhu-Lata Shop,Mahbubnagar,Haryana,North,Online
2697,Sane Ltd Market,Madanapalle,West Bengal,East,Outlet
2698,"Yadav, Arora and Ray Market",Karawal Nagar,Kerala,South,Online
2699,"Banik, Basak and Hayre Store",Aizawl,Bihar,East,Flagship
2700,"Raman, Gour and Sankaran Shop",Salem,Madhya Pradesh,Central,Outlet
2701,Garde Group Outlet,Ambarnath,Madhya Pradesh,West,Outlet
2702,Wagle Inc Store,Shimoga,Haryana,North,Pop‑up
2703,Dutta-Goyal Outlet,Karimnagar,Kerala,South,Flagship
2704,Grewal Group Market,Ahmedabad,Madhya Pradesh,Central,Mall
2705,Kannan-Mahal Store,Amritsar,Karnataka,South,Pop‑up
2706,"Khurana, Din and Sane Market",Delhi,Uttar Pradesh,Central,Pop‑up
2707,Sehgal Group Store,Shimla,Uttar Pradesh,Central,Online
2708,Raj-Thaman Market,Mira-Bhayandar,Chhattisgarh,Central,Flagship
2709,Bakshi LLC Outlet,Burhanpur,Karnataka,South,Outlet
2710,Virk and Sons Outlet,Sambhal,Madhya Pradesh,West,Outlet
2711,Tak-Sama Market,Thiruvananthapuram,Telangana,South,Outlet
2712,Mann-Garde Outlet,Siwan,Goa,West,Online
2713,"Anand, Mammen and Sinha Shop",Secunderabad,Telangana,South,Mall
2714,"Goswami, Ram and Sibal Outlet",Nanded,Uttar Pradesh,Central,Mall
2715,Singhal-Bawa Outlet,Jamshedpur,Goa,West,Pop‑up
2716,Setty-Bora Market,Howrah,Goa,West,Online
2717,Kibe and Sons Market,Tiruppur,Uttarakhand,North,Mall
2718,Goel-Varughese Outlet,Patna,Goa,West,Outlet
2719,Sura Inc Store,Jalgaon,Bihar,East,Online
2720,"Gour, Sodhi and Issac Market",Udupi,Jharkhand,East,Online
2721,"Korpal, Gara and Roy Outlet",Muzaffarpur,Chhattisgarh,Central,Mall
2722,Sane Inc Shop,Bokaro,Chhattisgarh,Central,Pop‑up
2723,"Rao, Kibe and Tata Outlet",Nadiad,Goa,West,Outlet
2724,Dhar-Mahajan Shop,Pudukkottai,Chhattisgarh,Central,Online
2725,Sachdev-Date Outlet,Sri Ganganagar,Bihar,East,Online
2726,Brar-Arora Store,Begusarai,Jharkhand,East,Mall
2727,Magar PLC Shop,Pali,Maharashtra,West,Pop‑up
2728,"Majumdar, Banerjee and Suri Outlet",Kakinada,Chhattisgarh,Central,Online
2729,"Trivedi, Dugal and Borde Outlet",Gopalpur,Uttar Pradesh,Central,Flagship
2730,Bath Ltd Shop,Rampur,West Bengal,East,Mall
2731,Ganguly-Rau Market,Loni,Bihar,East,Online
2732,Gola PLC Shop,Surendranagar Dudhrej,Jharkhand,East,Mall
2733,Thaman-Arya Store,Mumbai,Chhattisgarh,Central,Mall
2734,Dey Inc Shop,Munger,Gujarat,West,Pop‑up
2735,"Butala, Dara and Talwar Outlet",Tinsukia,Delhi,North,Mall
2736,"Bhatt, Wali and Batra Market",Motihari,Bihar,East,Flagship
2737,Bala-Chana Shop,Korba,Uttar Pradesh,North,Flagship
2738,Malhotra-Wali Outlet,Dhanbad,Punjab,North,Flagship
2739,Kumer-Wali Outlet,Jalandhar,Uttar Pradesh,Central,Mall
2740,Madan PLC Store,Belgaum,Karnataka,South,Mall
2741,Guha-Date Market,Bahraich,Gujarat,West,Flagship
2742,Bera LLC Store,Nanded,Odisha,East,Pop‑up
2743,Bhavsar Inc Shop,Ongole,Madhya Pradesh,West,Pop‑up
2744,Saran-Chada Outlet,Tezpur,West Bengal,East,Pop‑up
2745,"Bhatt, Gade and Dara Shop",Ichalkaranji,Madhya Pradesh,West,Flagship
2746,Khanna Inc Outlet,Amritsar,Telangana,South,Pop‑up
2747,Bora-Kumar Market,Guwahati,Madhya Pradesh,Central,Pop‑up
2748,Manne-Kaur Market,Aurangabad,Goa,West,Flagship
2749,"Thaman, Vig and Vyas Store",Jalgaon,Himachal Pradesh,North,Mall
2750,Ramaswamy-Karnik Outlet,Raiganj,Chhattisgarh,Central,Online
2751,Mammen-Bhandari Outlet,Bulandshahr,Kerala,South,Online
2752,Chanda-Sangha Outlet,Ambarnath,Kerala,South,Mall
2753,Dora Ltd Outlet,Bardhaman,Telangana,South,Mall
2754,Deol-Ahluwalia Shop,Jorhat,Rajasthan,North,Pop‑up
2755,"Hayer, Sant and Deo Market",Jamnagar,Gujarat,West,Flagship
2756,"Mangat, Basu and Wali Store",Burhanpur,Gujarat,West,Flagship
2757,"Goyal, Bahri and Setty Store",Shimoga,Gujarat,West,Online
2758,"Bala, Khare and Sawhney Outlet",Kumbakonam,Uttar Pradesh,Central,Outlet
2759,Jaggi-Thaker Market,Dewas,Chhattisgarh,Central,Mall
2760,"Devan, Varghese and Goswami Outlet",Chinsurah,West Bengal,East,Pop‑up
2761,Mahal-Khare Store,Gulbarga,West Bengal,East,Outlet
2762,Sen Ltd Market,Nagpur,Kerala,South,Outlet
2763,Handa-Chahal Outlet,Yamunanagar,Andhra Pradesh,South,Outlet
2764,Sharaf LLC Market,Bhiwandi,Gujarat,West,Flagship
2765,"Bumb, Chaudhuri and Buch Outlet",Salem,Bihar,East,Outlet
2766,Dhaliwal LLC Market,Thanjavur,Uttar Pradesh,North,Outlet
2767,Saha Inc Store,Noida,Telangana,South,Online
2768,Mani-Agarwal Shop,Sonipat,Lakshadweep,South,Outlet
2769,"Sathe, Sharma and Jha Market",Secunderabad,Uttarakhand,North,Flagship
2770,"Yogi, Dar and Gokhale Market",Tadepalligudem,Pondicherry,South,Online
2771,Kunda Inc Store,Uluberia,Karnataka,South,Pop‑up
2772,"Gill, Garde and Kanda Market",Vadodara,Kerala,South,Mall
2773,"Khanna, Khare and Sethi Market",Rewa,Uttarakhand,North,Outlet
2774,Bahl and Sons Shop,New Delhi,Uttar Pradesh,Central,Online
2775,Luthra-Ramachandran Store,Giridih,Gujarat,West,Flagship
2776,"Wali, Karan and Lall Market",Barasat,Haryana,North,Online
2777,Koshy PLC Outlet,Secunderabad,Maharashtra,West,Outlet
2778,"Bahl, Bhavsar and Luthra Store",Ranchi,Maharashtra,West,Online
2779,"Barman, Sampath and Loke Outlet",Ambarnath,West Bengal,East,Online
2780,Kala Ltd Outlet,Kulti,West Bengal,East,Outlet
2781,Shan-Lala Shop,Bhiwandi,Gujarat,West,Outlet
2782,Hegde LLC Shop,Pondicherry,Sikkim,East,Outlet
2783,"Jain, Rana and Gour Outlet",Sultan Pur Majra,Tamil Nadu,South,Online
2784,Maharaj and Sons Shop,Meerut,Goa,West,Flagship
2785,Shukla Group Market,Allahabad,Maharashtra,West,Flagship
2786,"Majumdar, Varma and Sandal Shop",Aizawl,Uttar Pradesh,Central,Online
2787,Banik Inc Outlet,Katihar,Karnataka,South,Online
2788,Doctor-Babu Outlet,Raipur,Karnataka,South,Online
2789,"Bhatnagar, Kale and Kalita Store",Ambala,Maharashtra,West,Online
2790,Vora and Sons Shop,Secunderabad,Kerala,South,Online
2791,Dutta LLC Outlet,Anantapur,Gujarat,West,Online
2792,"Tank, Ganesan and Kaur Outlet",Tiruppur,Madhya Pradesh,Central,Online
2793,Thaker-Gola Market,Junagadh,Bihar,East,Flagship
2794,Behl Inc Shop,Tinsukia,Madhya Pradesh,Central,Flagship
2795,Sood PLC Outlet,Tenali,West Bengal,East,Outlet
2796,"Bose, Hora and Sabharwal Shop",Panihati,Goa,West,Outlet
2797,Sen and Sons Market,Patiala,Himachal Pradesh,North,Flagship
2798,Tandon Group Market,Korba,Delhi,North,Mall
2799,Kata Group Outlet,Ulhasnagar,Goa,West,Outlet
2800,"Mall, Kannan and Kari Market",Jammu,Chhattisgarh,Central,Pop‑up
2801,"Chandra, Sani and Mallick Shop",Muzaffarpur,Telangana,South,Outlet
2802,Rau Ltd Outlet,South Dumdum,Rajasthan,North,Flagship
2803,Mangal LLC Store,Mau,Uttar Pradesh,North,Online
2804,"Tank, Garde and Gaba Market",Bally,Punjab,North,Outlet
2805,Setty-Dugal Store,Ballia,Gujarat,West,Flagship
2806,Iyer LLC Market,Arrah,Jharkhand,East,Pop‑up
2807,Sibal Ltd Outlet,Amaravati,Maharashtra,West,Outlet
2808,Rama PLC Market,Sambhal,Andhra Pradesh,South,Mall
2809,Banik PLC Outlet,Belgaum,Maharashtra,West,Pop‑up
2810,Salvi Ltd Market,Tadipatri,Jharkhand,East,Mall
2811,"Ram, Anne and Jha Market",Bulandshahr,Maharashtra,West,Mall
2812,Lalla Group Market,Deoghar,Telangana,South,Online
2813,Banerjee Ltd Store,Bathinda,Tamil Nadu,South,Pop‑up
2814,"Khatri, Setty and Mannan Market",Berhampore,Odisha,East,Outlet
2815,Chakraborty-Gopal Store,Patna,Andhra Pradesh,South,Mall
2816,Kara-Sachdev Market,Naihati,Gujarat,West,Outlet
2817,"Kalita, Bhattacharyya and Zachariah Store",Agartala,Karnataka,South,Mall
2818,Bhandari Inc Shop,Kolhapur,Chhattisgarh,Central,Pop‑up
2819,Cheema-Gala Outlet,Machilipatnam,Uttar Pradesh,Central,Outlet
2820,"Singhal, Bhatia and Saraf Shop",Rajpur Sonarpur,Chhattisgarh,Central,Flagship
2821,"Kumer, Sastry and Dhar Outlet",Anand,Gujarat,West,Flagship
2822,"Chaudhuri, Suri and Divan Market",Dhule,Jharkhand,East,Outlet
2823,"Mani, Bobal and Bhavsar Store",Darbhanga,Punjab,North,Flagship
2824,"Devan, Sheth and Divan Market",Karnal,Uttarakhand,North,Online
2825,Dua-Ram Store,Gwalior,Uttarakhand,North,Online
2826,"Chand, Sarkar and Chowdhury Shop",Bellary,Gujarat,West,Outlet
2827,Sinha-Tella Market,Berhampore,Chhattisgarh,Central,Outlet
2828,"Manne, Agarwal and Varkey Store",Agra,Bihar,East,Online
2829,Gandhi PLC Store,Tirunelveli,Gujarat,West,Outlet
2830,Luthra-Ramesh Shop,Mango,Karnataka,South,Online
2831,Bobal-Venkatesh Shop,Muzaffarnagar,Uttarakhand,North,Pop‑up
2832,Talwar Ltd Outlet,Surendranagar Dudhrej,Telangana,South,Mall
2833,"Kumer, Kumar and Chakrabarti Store",Patna,Telangana,South,Mall
2834,Gupta PLC Store,Ahmednagar,Odisha,East,Mall
2835,Madan-Deo Outlet,Uluberia,Gujarat,West,Online
2836,Sharma-Chaudhari Shop,Gaya,Uttar Pradesh,Central,Flagship
2837,"Tara, Yadav and Das Market",Noida,Gujarat,West,Mall
2838,Gala-Shukla Shop,Warangal,Goa,West,Flagship
2839,Rau Group Shop,Bhilai,Karnataka,South,Mall
2840,"Sachdeva, Acharya and Mani Outlet",Gandhidham,Sikkim,East,Online
2841,"Bal, Dara and Bobal Shop",Kharagpur,Punjab,North,Flagship
2842,"Issac, Sibal and Amble Shop",Suryapet,Jharkhand,East,Outlet
2843,Gupta PLC Shop,Tirunelveli,Delhi,North,Online
2844,Dua Inc Store,Yamunanagar,Delhi,North,Mall
2845,"Apte, Luthra and Mann Shop",Sambhal,Madhya Pradesh,West,Pop‑up
2846,"Chahal, Wali and Kapur Store",Ballia,Andhra Pradesh,South,Outlet
2847,Maharaj Ltd Market,Karaikudi,Goa,West,Flagship
2848,Dash LLC Shop,Proddatur,Gujarat,West,Online
2849,"Devan, Rao and Shanker Market",Bhimavaram,West Bengal,East,Pop‑up
2850,Sastry-Sha Outlet,Tirupati,Uttarakhand,North,Pop‑up
2851,Bal Group Shop,Thoothukudi,Jharkhand,East,Pop‑up
2852,"Bains, Srinivasan and Shukla Market",Satna,Lakshadweep,South,Outlet
2853,Goyal-Vasa Outlet,Amravati,Madhya Pradesh,Central,Flagship
2854,Bhattacharyya-Handa Market,Vijayanagaram,Gujarat,West,Outlet
2855,Ratta-Kant Shop,Bidar,West Bengal,East,Mall
2856,"Kapur, Din and Tata Outlet",Navi Mumbai,Maharashtra,West,Outlet
2857,Grover Inc Market,Durg,Bihar,East,Mall
2858,Mahal Inc Store,Jaipur,Delhi,North,Pop‑up
2859,"Shanker, Doshi and Bath Outlet",Amritsar,Bihar,East,Online
2860,Mahal-Chada Store,Gandhidham,Chhattisgarh,Central,Online
2861,"Samra, Mall and Chakraborty Shop",Bijapur,Jharkhand,East,Pop‑up
2862,"Rajagopal, Majumdar and Samra Outlet",Tadipatri,Gujarat,West,Flagship
2863,Varughese LLC Store,Dharmavaram,Maharashtra,West,Flagship
2864,Varma-Dar Market,Kochi,West Bengal,East,Outlet
2865,Sane PLC Shop,Bareilly,Goa,West,Online
2866,"Deep, Mahajan and Venkataraman Shop",Raichur,Goa,West,Outlet
2867,Choudhury-Arya Outlet,Guntakal,Gujarat,West,Pop‑up
2868,"Chhabra, Gopal and Dhar Market",Jalna,Karnataka,South,Mall
2869,Saxena-Singhal Market,Pudukkottai,Andhra Pradesh,South,Mall
2870,Hayer-Bala Shop,Pimpri-Chinchwad,Chhattisgarh,Central,Pop‑up
2871,"Behl, Mannan and Khare Store",Gopalpur,Uttarakhand,North,Outlet
2872,"Cherian, Mandal and Chaudhry Market",Madhyamgram,Uttar Pradesh,Central,Mall
2873,"Solanki, Saraf and Sahni Market",Jalna,Gujarat,West,Mall
2874,Bhatt-Yohannan Shop,Bathinda,Uttar Pradesh,Central,Flagship
2875,Banerjee and Sons Outlet,Bilaspur,Uttar Pradesh,Central,Pop‑up
2876,Rastogi-Apte Shop,Gulbarga,Uttar Pradesh,Central,Mall
2877,Sandhu-Srinivas Market,Sasaram,Maharashtra,West,Pop‑up
2878,"Banik, Apte and Sant Outlet",Haldia,Andhra Pradesh,South,Outlet
2879,Setty Group Store,Ludhiana,Bihar,East,Mall
2880,"Bhat, Cherian and Soman Store",Madurai,Jharkhand,East,Flagship
2881,Ram-Chawla Store,Panchkula,Lakshadweep,South,Outlet
2882,"Kade, Cheema and Tailor Market",Uluberia,Karnataka,South,Online
2883,"Hayer, Chaudhary and Swamy Shop",Satna,Goa,West,Outlet
2884,Ray Ltd Outlet,Durg,Madhya Pradesh,Central,Online
2885,"Barman, Iyengar and Bandi Outlet",Dhanbad,Pondicherry,South,Mall
2886,Sawhney-Ramaswamy Outlet,Tumkur,Uttar Pradesh,North,Mall
2887,Verma Inc Shop,Sagar,Punjab,North,Mall
2888,Bahri-Sarma Market,Alwar,Andhra Pradesh,South,Pop‑up
2889,Saha Group Market,Alappuzha,Odisha,East,Flagship
2890,"Sethi, Solanki and Sami Outlet",Gangtok,Madhya Pradesh,Central,Online
2891,Khatri-Bhandari Outlet,Raiganj,Chhattisgarh,Central,Outlet
2892,Bobal Group Store,Purnia,Karnataka,South,Mall
2893,"Kuruvilla, Dora and Doctor Market",Bijapur,Sikkim,East,Online
2894,"Balasubramanian, Wali and Sampath Market",Salem,Uttarakhand,North,Flagship
2895,"Kanda, Rau and Sastry Market",Bellary,Kerala,South,Pop‑up
2896,"Batta, Kamdar and Sawhney Market",Kumbakonam,Goa,West,Pop‑up
2897,"Brahmbhatt, Kunda and Sachdev Store",Patna,Sikkim,East,Pop‑up
2898,Sama Group Store,Hyderabad,Madhya Pradesh,Central,Online
2899,Acharya PLC Store,Sasaram,Maharashtra,West,Outlet
2900,Anne Ltd Store,Satara,Kerala,South,Pop‑up
2901,"Bhat, Bahri and Zacharia Store",Karnal,Uttar Pradesh,Central,Flagship
2902,"Datta, Sankar and Raju Store",Barasat,Jammu & Kashmir,North,Mall
2903,Chaudhuri LLC Store,Bhubaneswar,Jharkhand,East,Flagship
2904,Boase-Dewan Outlet,Gorakhpur,Andhra Pradesh,South,Mall
2905,Hayre Inc Store,Raiganj,Uttar Pradesh,Central,Flagship
2906,"Vora, Kaur and Tella Shop",Dhule,Chhattisgarh,Central,Pop‑up
2907,Sathe Ltd Market,Gulbarga,Pondicherry,South,Flagship
2908,Johal-Dhingra Outlet,Jaipur,Goa,West,Mall
2909,Jhaveri-Bakshi Outlet,Khora ,Rajasthan,North,Pop‑up
2910,"Gara, Solanki and Dhar Shop",Maheshtala,Lakshadweep,South,Online
2911,Kata and Sons Shop,Indore,Chhattisgarh,Central,Online
2912,Mammen-Wason Market,Baranagar,Maharashtra,West,Online
2913,"Kapur, Mani and Kale Market",Kottayam,Goa,West,Mall
2914,Goyal-Mani Shop,Serampore,Madhya Pradesh,Central,Flagship
2915,"Mani, Tara and Iyengar Market",Pune,Uttar Pradesh,Central,Online
2916,"Chawla, Handa and Chakraborty Market",Madanapalle,Karnataka,South,Pop‑up
2917,Ravel-Srinivasan Market,Hosur,Punjab,North,Online
2918,Talwar PLC Store,Morena,Goa,West,Flagship
2919,"Kothari, Som and Deshpande Market",Bareilly,Maharashtra,West,Mall
2920,Sachdeva-Kalla Market,Pudukkottai,Sikkim,East,Pop‑up
2921,"Joshi, Karpe and Dani Shop",Bangalore,Gujarat,West,Online
2922,Bora Inc Market,Deoghar,Himachal Pradesh,North,Pop‑up
2923,Vyas-Chand Shop,Kollam,Gujarat,West,Mall
2924,Deshmukh-Varkey Shop,Davanagere,Himachal Pradesh,North,Mall
2925,Seth LLC Market,Guntur,Uttar Pradesh,Central,Online
2926,"Ahuja, Chacko and Balan Outlet",Alappuzha,Andhra Pradesh,South,Mall
2927,"Master, Gour and Bhargava Market",Panihati,Uttar Pradesh,Central,Outlet
2928,Chada Ltd Outlet,Hindupur,Madhya Pradesh,West,Mall
2929,Baria-Reddy Shop,Hajipur,West Bengal,East,Pop‑up
2930,Hayre-Bawa Shop,Korba,Haryana,North,Pop‑up
2931,"Varughese, Saraf and Comar Outlet",Bareilly,Telangana,South,Pop‑up
2932,"Handa, Ganesh and Solanki Market",Nagpur,Gujarat,West,Mall
2933,Kadakia-Brar Outlet,Bahraich,Maharashtra,West,Online
2934,"Kumar, Tank and Korpal Shop",Katihar,Punjab,North,Flagship
2935,"Yohannan, Kapadia and Sinha Store",Bhopal,Andhra Pradesh,South,Pop‑up
2936,Biswas Group Outlet,Ballia,Uttarakhand,North,Outlet
2937,De Ltd Shop,Saharanpur,Pondicherry,South,Pop‑up
2938,Mand-Subramaniam Store,Eluru,Delhi,North,Mall
2939,Gala Inc Store,Serampore,Andhra Pradesh,South,Pop‑up
2940,Halder-Savant Store,Bidhannagar,Gujarat,West,Online
2941,Dugar PLC Shop,Thiruvananthapuram,Jammu & Kashmir,North,Flagship
2942,Bawa-Kamdar Outlet,Kochi,Tamil Nadu,South,Pop‑up
2943,Ganesh LLC Market,Yamunanagar,Punjab,North,Pop‑up
2944,"Ravel, Sahni and Kaur Market",New Delhi,Jharkhand,East,Online
2945,Kumar and Sons Shop,Loni,Madhya Pradesh,West,Outlet
2946,Saran-Kohli Store,Malegaon,Jammu & Kashmir,North,Pop‑up
2947,Babu-Dube Shop,Ichalkaranji,Rajasthan,North,Mall
2948,"Dua, Wason and Ramanathan Shop",Chapra,Sikkim,East,Online
2949,"Sarna, Lala and Mander Market",Nagpur,Himachal Pradesh,North,Pop‑up
2950,Rege-Ganguly Store,Tirunelveli,Uttar Pradesh,North,Pop‑up
2951,"Magar, Viswanathan and Bose Market",Srikakulam,Maharashtra,West,Flagship
2952,Mann LLC Market,Ambarnath,Goa,West,Outlet
2953,Sarna LLC Shop,Asansol,Goa,West,Outlet
2954,Chhabra PLC Market,Ratlam,Madhya Pradesh,West,Flagship
2955,"Vohra, Sagar and Badal Market",Bathinda,Lakshadweep,South,Mall
2956,"Comar, Kari and Lal Store",Silchar,Goa,West,Pop‑up
2957,Thaker Ltd Market,Jehanabad,Telangana,South,Pop‑up
2958,"Mangat, Biswas and Virk Shop",Jorhat,Goa,West,Flagship
2959,Chaudhari-Chauhan Shop,Gandhidham,Andhra Pradesh,South,Online
2960,"Gandhi, Keer and Bhatia Store",South Dumdum,Telangana,South,Outlet
2961,Koshy-Soman Shop,Rajpur Sonarpur,Uttar Pradesh,Central,Pop‑up
2962,"Bath, Sankaran and Batra Outlet",Erode,Uttarakhand,North,Pop‑up
2963,Brar-Golla Shop,Ulhasnagar,West Bengal,East,Online
2964,"Dass, Rana and Shah Store",Gulbarga,Madhya Pradesh,West,Pop‑up
2965,"Sahota, Butala and Agarwal Market",Kakinada,Madhya Pradesh,West,Online
2966,Hora-Jha Outlet,Sambalpur,Delhi,North,Flagship
2967,Goswami-Sinha Shop,Bhiwandi,West Bengal,East,Pop‑up
2968,"Arora, Chander and Keer Store",Nanded,Maharashtra,West,Mall
2969,Aggarwal-Kumer Store,Srikakulam,Haryana,North,Outlet
2970,"Kurian, Gill and Dass Shop",Thanjavur,Tamil Nadu,South,Online
2971,"Bail, Taneja and Behl Store",Bahraich,Chhattisgarh,Central,Flagship
2972,Agate Inc Shop,Bhusawal,Madhya Pradesh,Central,Pop‑up
2973,Ramachandran Inc Shop,Kalyan-Dombivli,Andhra Pradesh,South,Pop‑up
2974,Banerjee-Dhillon Market,Arrah,Maharashtra,West,Flagship
2975,Sheth PLC Store,Udaipur,Bihar,East,Mall
2976,"Bajaj, Shere and Choudhury Market",Dehri,Maharashtra,West,Flagship
2977,"Manda, Dhawan and Doshi Outlet",Jamnagar,Punjab,North,Online
2978,"Contractor, Bhat and Biswas Market",Jammu,West Bengal,East,Mall
2979,Dixit LLC Shop,Berhampur,Lakshadweep,South,Pop‑up
2980,Varughese and Sons Store,Chapra,Jharkhand,East,Mall
2981,Varkey-Buch Market,Pondicherry,Uttar Pradesh,Central,Flagship
2982,Taneja-Doshi Outlet,Kolhapur,Jammu & Kashmir,North,Flagship
2983,"Bava, Swaminathan and Bail Outlet",Navi Mumbai,Bihar,East,Online
2984,"Chander, Tripathi and Wagle Shop",Ahmednagar,Chhattisgarh,Central,Flagship
2985,Hegde-Chauhan Store,Aurangabad,Madhya Pradesh,West,Online
2986,Krishnamurthy-Bali Shop,Ulhasnagar,Delhi,North,Outlet
2987,"Bhakta, Shroff and Gole Market",Bhimavaram,Uttar Pradesh,Central,Flagship
2988,Dube-Manne Store,Hindupur,Madhya Pradesh,Central,Outlet
2989,Dara-Sarkar Outlet,Mau,Bihar,East,Outlet
2990,Sastry Group Outlet,Delhi,Rajasthan,North,Flagship
2991,"Deshpande, Saha and Sanghvi Outlet",Hajipur,Madhya Pradesh,West,Online
2992,Bhavsar Group Store,Faridabad,Madhya Pradesh,West,Mall
2993,"Rajagopal, Rao and Agate Outlet",Karnal,Rajasthan,North,Flagship
2994,"Karan, Shere and Thakkar Market",Tiruvottiyur,Maharashtra,West,Outlet
2995,"Srinivasan, Shroff and Deol Market",Jamnagar,Odisha,East,Online
2996,"Sood, Malhotra and Barad Store",Srikakulam,Goa,West,Flagship
2997,Mander Ltd Store,Coimbatore,Lakshadweep,South,Flagship
2998,Sengupta-Kant Store,Nagpur,West Bengal,East,Flagship
2999,Sankar-Gala Shop,Sirsa,Madhya Pradesh,Central,Mall
3000,Goda-Devan Store,Srikakulam,Chhattisgarh,Central,Outlet
3001,Kari-Bajwa Shop,Amritsar,Odisha,East,Outlet
3002,Mann-Kalla Store,Hyderabad,Madhya Pradesh,Central,Outlet
3003,Mani-Sampath Store,Gandhinagar,Himachal Pradesh,North,Online
3004,"Shukla, Srivastava and Mannan Market",Arrah,Rajasthan,North,Outlet
3005,Bhargava-Dash Outlet,Thoothukudi,Uttar Pradesh,North,Flagship
3006,Buch LLC Outlet,Hazaribagh,Delhi,North,Flagship
3007,Dara Ltd Store,Gopalpur,Madhya Pradesh,West,Outlet
3008,Karan-Dubey Outlet,Silchar,West Bengal,East,Outlet
3009,Solanki-Varma Shop,Allahabad,Kerala,South,Pop‑up
3010,"Bhalla, Garde and Bajaj Outlet",Malegaon,Uttar Pradesh,North,Mall
3011,"Hari, Thaker and Kothari Shop",Coimbatore,Pondicherry,South,Mall
3012,Kashyap and Sons Outlet,Guna,Madhya Pradesh,West,Mall
3013,Srivastava PLC Shop,Ozhukarai,Telangana,South,Outlet
3014,Kohli Ltd Shop,Vasai-Virar,Uttar Pradesh,Central,Pop‑up
3015,Bandi Ltd Store,Jaipur,Uttarakhand,North,Online
3016,"Baral, Bansal and Madan Outlet",Jalandhar,Madhya Pradesh,West,Pop‑up
3017,"Raman, Brar and Tandon Market",Nanded,Bihar,East,Online
3018,Johal and Sons Shop,Tiruchirappalli,Jammu & Kashmir,North,Pop‑up
3019,"Ranganathan, Wason and Acharya Market",Noida,Uttar Pradesh,Central,Online
3020,Kapadia-De Outlet,Amravati,Madhya Pradesh,West,Mall
3021,"Dara, Yogi and Setty Shop",Shimoga,Madhya Pradesh,West,Pop‑up
3022,"Mammen, Khatri and Bali Outlet",Gandhidham,Jharkhand,East,Outlet
3023,"Raval, Chaudhari and Bhatia Market",Raichur,Madhya Pradesh,West,Flagship
3024,Kalla-Dass Shop,Durg,Punjab,North,Mall
3025,Dewan Ltd Market,Meerut,Jharkhand,East,Flagship
3026,Singh Group Shop,Kolkata,Madhya Pradesh,Central,Pop‑up
3027,Kaur-Sama Store,Pali,Andhra Pradesh,South,Online
3028,Aggarwal-Vohra Market,Ujjain,West Bengal,East,Online
3029,"Vasa, Wagle and Kamdar Shop",Chittoor,Chhattisgarh,Central,Mall
3030,"Babu, Sastry and Jha Shop",Nagaon,Chhattisgarh,Central,Pop‑up
3031,Rastogi LLC Shop,Ozhukarai,Madhya Pradesh,Central,Flagship
3032,"Gera, Venkatesh and Kohli Outlet",Nagpur,Pondicherry,South,Pop‑up
3033,Sagar-Chokshi Market,Ambarnath,Bihar,East,Flagship
3034,Shetty-Gole Outlet,Raipur,Uttar Pradesh,Central,Outlet
3035,"Jayaraman, Setty and Tailor Outlet",Latur,Madhya Pradesh,Central,Online
3036,Garg PLC Store,Bharatpur,West Bengal,East,Pop‑up
3037,Majumdar-Venkatesh Outlet,Ichalkaranji,Gujarat,West,Pop‑up
3038,Uppal-Sabharwal Outlet,Morena,Lakshadweep,South,Flagship
3039,Balay-Deshpande Outlet,Fatehpur,Goa,West,Mall
3040,Sachdeva LLC Market,Madanapalle,Haryana,North,Outlet
3041,Lal-Dutta Store,Kulti,Telangana,South,Pop‑up
3042,Khanna Group Outlet,Shivpuri,Madhya Pradesh,West,Outlet
3043,"Sathe, Bhasin and Shroff Market",Karnal,Uttar Pradesh,Central,Flagship
3044,Devan PLC Outlet,Ulhasnagar,Goa,West,Pop‑up
3045,Karpe-Kar Market,Haldia,Maharashtra,West,Online
3046,Dash Inc Store,Barasat,Chhattisgarh,Central,Online
3047,Chopra Group Market,Ramgarh,Gujarat,West,Flagship
3048,Ram Inc Store,Dhule,Jammu & Kashmir,North,Online
3049,Gade and Sons Shop,Shivpuri,Madhya Pradesh,Central,Flagship
3050,Vyas-Bajaj Outlet,Jhansi,Lakshadweep,South,Flagship
3051,"Ramakrishnan, Barman and Dixit Shop",Kozhikode,Tamil Nadu,South,Flagship
3052,Chatterjee-Kohli Outlet,Kollam,Pondicherry,South,Online
3053,"Shah, Savant and Sunder Store",Pallavaram,Haryana,North,Mall
3054,Bhatia PLC Shop,Mysore,Madhya Pradesh,West,Mall
3055,"Doctor, Mall and Issac Shop",Patna,Uttar Pradesh,Central,Mall
3056,Zachariah-Karnik Store,Katihar,Chhattisgarh,Central,Online
3057,"Randhawa, Sastry and Sagar Outlet",Anantapuram,Rajasthan,North,Online
3058,"Wali, Kuruvilla and Kala Market",Kurnool,Haryana,North,Pop‑up
3059,Maharaj LLC Store,Baranagar,Uttar Pradesh,Central,Online
3060,Varkey-Vala Outlet,Bulandshahr,Bihar,East,Flagship
3061,"Borde, Walla and Jayaraman Market",Bhiwani,Odisha,East,Flagship
3062,Varghese-Kakar Market,Allahabad,Goa,West,Outlet
3063,Sant-Dhillon Outlet,Srinagar,Maharashtra,West,Pop‑up
3064,Deo-Khare Market,Sri Ganganagar,Bihar,East,Flagship
3065,Manda-Keer Store,Jodhpur,Haryana,North,Flagship
3066,"Tripathi, Madan and Dash Shop",Chandigarh,Gujarat,West,Outlet
